hello :-)!	Running Time: 0.000000
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.424176
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.431807
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.440329
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.450625
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.457407
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.464808
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.473866
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.481989
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.490445
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.498447
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.507010
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.515754
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.523636
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.532062
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.540862
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.548627
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.556733
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.565078
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.574544
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.581759
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.590039
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.598784
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.607170
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.615107
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.623409
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.632650
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.640905
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.648316
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.656893
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.665395
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.673715
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.681793
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.691114
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.699841
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.706989
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.715095
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.723825
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.732216
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.739929
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.748058
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.757298
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.765546
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.773673
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.782374
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.791479
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.799216
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.806728
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.815920
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.823744
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.831930
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.840579
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.848947
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.857301
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.864904
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.873330
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.882031
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.890857
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.898283
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.907593
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.915924
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.923438
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.931868
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.941017
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.949109
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.956874
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.965349
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.973743
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.982042
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.989585
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 5.998840
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.007846
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.016128
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.024062
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.032249
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.041019
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.048677
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.057030
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.065479
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.073507
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.081609
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.090941
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.098655
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.107034
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.114939
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.123972
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.132189
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.139958
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.148484
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.157212
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.165477
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.173809
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.182127
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.190597
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.198269
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.206570
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.215614
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.223697
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.231965
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.240583
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.248971
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.257172
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.265728
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.274286
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.281909
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.290398
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.298541
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.307140
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.315239
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.323656
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.332398
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.341063
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.348700
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.357288
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.365470
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.373652
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.381708
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.389908
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.399100
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.407193
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.415048
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.423801
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.432206
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.440514
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.448413
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.458518
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.465501
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.473500
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.482273
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.490650
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.498477
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.506952
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.515508
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.524604
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.531902
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.540130
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.548984
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.556677
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.565744
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.573654
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.582407
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.590420
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.598760
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.608699
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.615859
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.623562
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.631754
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.640879
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.649133
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.657313
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.664999
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.673824
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.681806
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.689923
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.699194
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.708546
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.715418
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.723358
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.732256
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.740500
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.748423
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.757090
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.765923
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.774365
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.781924
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.791239
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.799204
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.806708
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.815192
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.824390
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.832187
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.840502
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.848298
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.857309
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.864965
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.873585
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.882014
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.891125
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.898724
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.906685
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.916005
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.924728
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.932117
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.940135
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.948682
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.957179
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.965706
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.974045
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.982313
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.990158
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 6.998315
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.007514
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.015951
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.023497
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.031776
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.040630
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.048640
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.056920
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.065725
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.073813
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.081805
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.090000
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.099272
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.107145
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.115084
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.124034
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.132753
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.140714
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.148194
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.157353
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.166066
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.173646
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.181702
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.190867
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.198681
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.206604
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.214948
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.224265
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.232298
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.240372
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.248911
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.257347
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.265189
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.273350
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.282554
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.290966
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.298682
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.306887
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.315515
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.323545
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.331853
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.341158
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.349599
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.357126
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.365622
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.373987
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.382048
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.390000
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.398470
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.407693
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.415501
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.423277
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.432373
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.440727
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.448456
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.456781
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.465915
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.474194
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.482257
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.491322
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.498827
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.507054
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.515269
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.523866
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.532707
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.540501
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.548176
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.557721
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.565054
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.573485
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.581930
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.590947
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.598738
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.607052
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.615479
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.624334
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.631921
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.640057
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.648799
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.658032
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.665737
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.673305
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.682220
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.690197
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.698000
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.707348
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.716173
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.723661
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.731587
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.740615
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.748428
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.756884
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.765417
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.774381
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.782560
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.790428
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.799247
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.807442
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.815421
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.823351
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.832787
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.841002
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.848587
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.856741
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.865509
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.873698
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.881301
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.890726
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.899696
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.907080
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.915436
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.924409
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.932098
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.940057
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.948272
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.957236
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.965384
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.973614
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.982052
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.990979
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 7.998222
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.006879
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.015906
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.023850
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.031863
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.039944
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.048868
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.056837
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.065459
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.073659
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.082515
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.090405
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.098583
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.107869
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.115271
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.123590
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.131840
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.140724
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.149047
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.156859
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.165798
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.174222
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.181940
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.190233
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.198689
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.207146
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.214882
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.223786
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.232262
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.240242
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.248741
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.257281
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.265648
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.273593
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.281575
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.291100
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.298975
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.306956
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.315057
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.323641
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.332184
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.340140
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.348542
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.357123
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.365207
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.374448
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.382516
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.390541
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.398254
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.406715
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.416491
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.423820
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.432491
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.440454
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.448898
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.456748
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.465070
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.474930
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.482020
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.490403
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.498080
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.507348
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.515425
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.523484
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.532462
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.541594
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.548706
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.556598
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.565143
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.573724
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.581482
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.590583
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.598841
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.607101
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.615103
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.623818
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.632318
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.640791
[(-1.556036353111267,), (1.4311226606369019,)]	Running Time: 8.648386
